mc	mn	onset	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
17	16	5/8	V	c#	I	I	V	V						M	1	0	1, 5, 2		1	1
18	17	0	I	c#	I	I	I	I						M	1	0	0, 4, 1		0	0
18	17	5/8	V7	c#	I	I	V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
19	18	0	I	c#	I	I	I	I						M	1	0	0, 4, 1		0	0
19	18	3/8	V7	c#	I	I	V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
20	19	0	I	c#	I	I	I	I						M	1	0	0, 4, 1		0	0
21	20	0	V7	c#	I	I	V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
22	21	0	I	c#	I	I	I	I						M	1	0	0, 4, 1		0	0
24	23	0	V43	c#	I	I	V43	V		43				Mm7	1	0	2, -1, 1, 5		1	2
25	24	3/8	V43(+6+2)	c#	I	I	V43(+6+2)	V		43	+6+2			Mm7	1	0	2, -1, 1, 5	4, 3	1	2
26	25	0	V43(+6)	c#	I	I	V43(+6)	V		43	+6			Mm7	1	0	2, -1, 1, 5	4	1	2
27	26	0	V43(+6+2)	c#	I	I	V43(+6+2)	V		43	+6+2			Mm7	1	0	2, -1, 1, 5	4, 3	1	2
27	26	5/8	V43(+6)	c#	I	I	V43(+6)	V		43	+6			Mm7	1	0	2, -1, 1, 5	4	1	2
28	27	0	V43	c#	I	I	V43	V		43				Mm7	1	0	2, -1, 1, 5		1	2
31	30	3/8	V43(+6+2)	c#	I	I	V43(+6+2)	V		43	+6+2			Mm7	1	0	2, -1, 1, 5	4, 3	1	2
32	31	0	V43(+6)	c#	I	I	V43(+6)	V		43	+6			Mm7	1	0	2, -1, 1, 5	4	1	2
33	32	0	V43(+6+2)	c#	I	I	V43(+6+2)	V		43	+6+2			Mm7	1	0	2, -1, 1, 5	4, 3	1	2
33	32	5/8	V43(+6)	c#	I	I	V43(+6)	V		43	+6			Mm7	1	0	2, -1, 1, 5	4	1	2
34	33	0	V43	c#	I	I	V43	V		43				Mm7	1	0	2, -1, 1, 5		1	2
36	35	0	I	c#	I	I	I	I						M	1	0	0, 4, 1		0	0
36	35	5/8	V7	c#	I	I	V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
37	36	0	I	c#	I	I	I	I						M	1	0	0, 4, 1		0	0
37	36	3/8	V7	c#	I	I	V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
38	37	0	I	c#	I	I	I	I						M	1	0	0, 4, 1		0	0
39	38	0	V7	c#	I	I	V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
39	38	1/4	V(6)	c#	I	I	V(6)	V			6			M	1	0	1, 5, 4		1	1
39	38	3/8	V7	c#	I	I	V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
39	38	5/8	I	c#	I	I	I	I						M	1	0	0, 4, 1		0	0
40	39	0	V7	c#	I	I	V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
41	40	3/8	V(6)	c#	I	I	V(6)	V			6			M	1	0	1, 5, 4		1	1
41	40	5/8	V	c#	I	I	V	V						M	1	0	1, 5, 2		1	1
42	41	0	I	c#	I	I	I	I						M	1	0	0, 4, 1		0	0
42	41	5/8	V7	c#	I	I	V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
43	42	0	I	c#	I	I	I	I						M	1	0	0, 4, 1		0	0
43	42	3/8	V7	c#	I	I	V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
44	43	0	I	c#	I	I	I	I						M	1	0	0, 4, 1		0	0
45	44	0	V7	c#	I	I	V7	V		7				Mm7	1	0	1, 5, 2, -1		1	1
46	45	0	I]\\	c#	I	I	I	I					\\	M	1	0	0, 4, 1		0	0
49	48	0	.i.i	c#	i		i	i						m	1	1	0, -3, 1		0	0
50	49	3/8	V7/III	c#	i		V7/III	V		7		III		Mm7	1	1	-2, 2, -1, -4		-2	-2
51	50	0	III	c#	i		III	III						M	1	1	-3, 1, -2		-3	-3
51	50	3/8	iio6(9)	c#	i		iio6(9)	ii	o	6	9			o	1	1	-1, -4, 2	-3	2	-1
51	50	5/8	iio6	c#	i		iio6	ii	o	6				o	1	1	-1, -4, 2		2	-1
52	51	0	V(64)	c#	i		V(64)	V			64			M	1	1	1, 0, -3		1	1
52	51	3/8	V7	c#	i		V7	V		7				Mm7	1	1	1, 5, 2, -1		1	1
53	52	0	i\\	c#	i		i	i					\\	m	1	1	0, -3, 1		0	0
